FID,OBJECTID_1,OBJECTID_2,OBJECTID_3,OBJECTID_4,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,TYPE_USE,SHAPESTLen,Shape_Leng,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Per,FTYPE,FCode,ComID,WbAreaComi,HUC8,DIVERGENCE,STREAMORDE,TOCOMID,CUMDRAINAG,MAFLOWU,MAVELU,TONODE,FROMNODE,OBJECTID_5,MainPath,InNetwork,Visibility,Shape_Le_1,Shape_Le_2,Shape_Le_3,Shape_Le_4,Enabled,Shape_Le_5,ORIG_FID,POINT_X,POINT_Y,POINT_Z,POINT_M,Elevation,subcatch_r
718,663,5351,5351,5595,50669,16992,Reinforced Concrete Pipe,27.000771719999999,24, , ,27.001000, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;, ,27.000771718300001,0.000079308067027, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000079308067027,0.000079308351495,1,0.000079308351495,359,-157.752283834999986,21.287458793999999,0.000000000000000,nan,97.2604980,34
719,663,5351,5351,5595,50669,16992,Reinforced Concrete Pipe,27.000771719999999,24, , ,27.001000, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;, ,27.000771718300001,0.000079308067027, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000079308067027,0.000079308351495,1,0.000079308351495,359,-157.752204527999993,21.287459256999998,0.000000000000000,nan,97.2604980,34
720,664,3768,3768,3942,35251,39013,Reinforced Concrete Pipe,170.157244439999999,18,1.54,5.54, , , ,0.160000,0.350000,3.100000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,170.157244437999992,0.000468596972913, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000468596972913,0.000468597259690,1,0.000468597259690,360,-157.749152530000003,21.290485726000000,0.000000000000000,nan,652.4310303,55
721,664,3768,3768,3942,35251,39013,Reinforced Concrete Pipe,170.157244439999999,18,1.54,5.54, , , ,0.160000,0.350000,3.100000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,170.157244437999992,0.000468596972913, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000468596972913,0.000468597259690,1,0.000468597259690,360,-157.749189164999990,21.290018563000000,0.000000000000000,nan,652.4310303,55
722,665,315,315,316,3514,16151,Reinforced Concrete Pipe,143.107131589999995,18, , ,143.108000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,143.107131589999995,0.000414855659524, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000414855659524,0.000414855820408,1,0.000506659194193,361,-157.755877123999994,21.291584017000002,0.000000000000000,nan,191.8119965,31
723,665,315,315,316,3514,16151,Reinforced Concrete Pipe,143.107131589999995,18, , ,143.108000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,143.107131589999995,0.000414855659524, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000414855659524,0.000414855820408,1,0.000506659194193,361,-157.756332281999988,21.291806580999999,0.000000000000000,nan,191.8119965,31
724,666,3466,3466,3635,32716,16935,Reinforced Concrete Pipe,63.375906999999998,24, , ,63.376000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,63.375907001999998,0.000174682225083, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000174682225083,0.000174682061305,1,0.000174682061305,362,-157.753110209999988,21.289055096999999,0.000000000000000,nan,166.0939941,89
725,666,3466,3466,3635,32716,16935,Reinforced Concrete Pipe,63.375906999999998,24, , ,63.376000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,63.375907001999998,0.000174682225083, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000174682225083,0.000174682061305,1,0.000174682061305,362,-157.753085322000004,21.289227997000001,0.000000000000000,nan,166.0939941,89
726,667,361,361,362,3822,16411,Reinforced Concrete Pipe,135.806169600000004,18, , ,135, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18150, ,135.806169597999997,0.000398519374499, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000398519374499,0.000398519261677,1,0.000389073433554,363,-157.754797185000001,21.294664252000000,0.000000000000000,nan,189.2570038,14
727,667,361,361,362,3822,16411,Reinforced Concrete Pipe,135.806169600000004,18, , ,135, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18150, ,135.806169597999997,0.000398519374499, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000398519374499,0.000398519261677,1,0.000389073433554,363,-157.755183469000002,21.294617746000000,0.000000000000000,nan,189.2570038,14
728,670,2608,2608,2736,25106,60050,Ditch,128.261102760000000, , , , , , , , , , , , , ,18151, , ,City and County of Honolulu,SWQDC Other,SWQDC,jnolan,Edited by Easements, ,128.261102756000014,0.000353367433592, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000353367433592,0.000353367311228,1,0.000353367311228,364,-157.754568672000005,21.299897217000002,0.000000000000000,nan,374.6669922,20
729,670,2608,2608,2736,25106,60050,Ditch,128.261102760000000, , , , , , , , , , , , , ,18151, , ,City and County of Honolulu,SWQDC Other,SWQDC,jnolan,Edited by Easements, ,128.261102756000014,0.000353367433592, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000353367433592,0.000353367311228,1,0.000353367311228,364,-157.754528373999989,21.299546155000002,0.000000000000000,nan,374.6669922,20
730,671,602,602,603,4952,17334,Reinforced Concrete Pipe,56.381946419999998,24, , ,56.383000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,56.381946418200002,0.000165390210384, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000165390210384,0.000165390340433,1,0.000165390340433,365,-157.757609720000005,21.287967828999999,0.000000000000000,nan,280.4500122,56
731,671,602,602,603,4952,17334,Reinforced Concrete Pipe,56.381946419999998,24, , ,56.383000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,56.381946418200002,0.000165390210384, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000165390210384,0.000165390340433,1,0.000165390340433,365,-157.757445928999999,21.287990774000001,0.000000000000000,nan,280.4500122,56
732,673,3497,3497,3666,32984,21841,Reinforced Concrete Pipe,155.297671199999996,42, , ,120, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18157, ,155.297671196000010,0.000447310027705, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000447310027705,0.000447310017133,1,0.000447310017133,366,-157.747272081999995,21.284187591999999,0.000000000000000,nan,365.8829956,63
733,673,3497,3497,3666,32984,21841,Reinforced Concrete Pipe,155.297671199999996,42, , ,120, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18157, ,155.297671196000010,0.000447310027705, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000447310027705,0.000447310017133,1,0.000447310017133,366,-157.746895485000010,21.283949934999999,0.000000000000000,nan,224.9929962,63
734,674,1918,1918,2016,18490,19942,Reinforced Concrete Pipe,124.932920460000005,36, , ,170, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,124.932920460000005,0.000344876937938, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000344876937938,0.000344877483105,1,0.000344877483105,367,-157.745531519999986,21.290734874000002,0.000000000000000,nan,754.7379761,52
735,674,1918,1918,2016,18490,19942,Reinforced Concrete Pipe,124.932920460000005,36, , ,170, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,124.932920460000005,0.000344876937938, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000344876937938,0.000344877483105,1,0.000344877483105,367,-157.745458100999997,21.290397901999999,0.000000000000000,nan,754.7379761,52
736,679,5765,5765,6032,54233,17722,Reinforced Concrete Pipe,149.459019170000005,18, , ,149.461000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,149.459019165999990,0.000434701795815, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000434701795815,0.000434701603948,1,0.000389895412214,368,-157.754149740999992,21.285715818000000,0.000000000000000,nan,26.9193993,33
737,679,5765,5765,6032,54233,17722,Reinforced Concrete Pipe,149.459019170000005,18, , ,149.461000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,149.459019165999990,0.000434701795815, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000434701795815,0.000434701603948,1,0.000389895412214,368,-157.753788901000007,21.285863509999999,0.000000000000000,nan,26.9193993,33
738,680,1565,1565,1568,10986,37255,Reinforced Concrete Pipe,242.351547449999998,24,2,14.500000, , , ,0.050000,0.660000,4.700000, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,242.351547450999988,0.000690740795645, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000690740795645,0.000690740439202,1,0.000690740439202,369,-157.747271299999994,21.293364524000001,0.000000000000000,nan,923.8389893,42
739,680,1565,1565,1568,10986,37255,Reinforced Concrete Pipe,242.351547449999998,24,2,14.500000, , , ,0.050000,0.660000,4.700000, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,242.351547450999988,0.000690740795645, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000690740795645,0.000690740439202,1,0.000690740439202,369,-157.747784235000012,21.292901901000000,0.000000000000000,nan,859.6030273,42
740,681,2564,2564,2690,24232,21676,Reinforced Concrete Pipe,85.009881179999994,Other, , ,85.01000000000001, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,SWQDC data source states DIAMETER as 27 inch; edited by FILENUM 18153, ,85.009881184199998,0.000246890858509, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000246890858509,0.000246891650020,1,0.000246891650020,370,-157.754046003000013,21.280510715999998,0.000000000000000,nan,9.6477804,75
741,681,2564,2564,2690,24232,21676,Reinforced Concrete Pipe,85.009881179999994,Other, , ,85.01000000000001, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,SWQDC data source states DIAMETER as 27 inch; edited by FILENUM 18153, ,85.009881184199998,0.000246890858509, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000246890858509,0.000246891650020,1,0.000246891650020,370,-157.753820412000010,21.280610177000000,0.000000000000000,nan,9.6477804,75
742,682,3343,3343,3500,31292,16175,Reinforced Concrete Pipe,61.336097109999997,24, , ,61.337000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,61.336097107699999,0.000178343526326, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000178343526326,0.000178343547469,1,0.000400830863791,371,-157.756180551999989,21.289528421000000,0.000000000000000,nan,105.5469971,22
743,682,3343,3343,3500,31292,16175,Reinforced Concrete Pipe,61.336097109999997,24, , ,61.337000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,61.336097107699999,0.000178343526326, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000178343526326,0.000178343547469,1,0.000400830863791,371,-157.756550352999994,21.289373783999999,0.000000000000000,nan,105.5469971,17
744,683,3308,3308,3465,31140,19622,Reinforced Concrete Pipe,358.250348140000028,24, , ,350, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,358.250348136000014,0.000989524925749, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000989524925749,0.000989525244879,1,0.000989525244879,372,-157.756408149000009,21.275412352000000,0.000000000000000,nan,3.0738399,74
745,683,3308,3308,3465,31140,19622,Reinforced Concrete Pipe,358.250348140000028,24, , ,350, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,358.250348136000014,0.000989524925749, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000989524925749,0.000989525244879,1,0.000989525244879,372,-157.756176608999994,21.274450353999999,0.000000000000000,nan,-0.0931948,74
746,684,3832,3832,4012,36437,18364,Reinforced Concrete Pipe,47.135026920000001,24, , ,40, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,47.135026921799998,0.000138191223444, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000138191223444,0.000138190938697,1,0.000138190938697,373,-157.754900047999996,21.295516871000000,0.000000000000000,nan,253.3560028,18
747,684,3832,3832,4012,36437,18364,Reinforced Concrete Pipe,47.135026920000001,24, , ,40, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,47.135026921799998,0.000138191223444, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000138191223444,0.000138190938697,1,0.000138190938697,373,-157.755036305999994,21.295494983000001,0.000000000000000,nan,253.3560028,18
748,685,4596,4596,4809,43672,42366,Reinforced Concrete Pipe,76.616316429999998,18,1.200000,4.330000, , , ,0.080000,0.390000,2.450000, , , , ,2620, , ,Private,SWQDC As-built,SWQDC,jnolan, , ,76.616316433300000,0.000213272999840, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000213272999840,0.000213273181124,1,0.000213273181124,374,-157.744668977000003,21.292416364000001,0.000000000000000,nan,836.4689941,44
749,685,4596,4596,4809,43672,42366,Reinforced Concrete Pipe,76.616316429999998,18,1.200000,4.330000, , , ,0.080000,0.390000,2.450000, , , , ,2620, , ,Private,SWQDC As-built,SWQDC,jnolan, , ,76.616316433300000,0.000213272999840, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000213272999840,0.000213273181124,1,0.000213273181124,374,-157.744578319999988,21.292223318000001,0.000000000000000,nan,836.4689941,44
750,686,5006,5006,5235,47160,17170,Reinforced Concrete Pipe,141.575056319999987,30, , ,141.576000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,141.575056321000005,0.000415080637331, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000415080637331,0.000415081318734,1,0.000328401093584,375,-157.755984887000011,21.288541539000001,0.000000000000000,nan,105.5469971,13
751,686,5006,5006,5235,47160,17170,Reinforced Concrete Pipe,141.575056319999987,30, , ,141.576000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,141.575056321000005,0.000415080637331, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000415080637331,0.000415081318734,1,0.000328401093584,375,-157.755660903999996,21.288595226000002,0.000000000000000,nan,105.5469971,13
752,687,2487,2487,2613,23953,37260,Reinforced Concrete Pipe,215.387527970000008,18,2.800000,10.100000, , , ,0.047500,0.710000,6.700000, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,215.387527973999994,0.000631760161760, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000631760161760,0.000631760133372,1,0.000631760133372,376,-157.748844112999990,21.292746991000001,0.000000000000000,nan,724.7059937,42
753,687,2487,2487,2613,23953,37260,Reinforced Concrete Pipe,215.387527970000008,18,2.800000,10.100000, , , ,0.047500,0.710000,6.700000, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,215.387527973999994,0.000631760161760, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000631760161760,0.000631760133372,1,0.000631760133372,376,-157.748218997000009,21.292655608000000,0.000000000000000,nan,724.7059937,42
754,688,5551,5551,5809,52424,14978,Reinforced Concrete Pipe,39.724812919999998,36, , ,39.725000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,39.724812916099999,0.000116650349422, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000116650349422,0.000116650514068,1,0.000281094835181,377,-157.756659823999996,21.290230239000000,0.000000000000000,nan,150.9309998,25
755,688,5551,5551,5809,52424,14978,Reinforced Concrete Pipe,39.724812919999998,36, , ,39.725000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,39.724812916099999,0.000116650349422, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000116650349422,0.000116650514068,1,0.000281094835181,377,-157.756379277999997,21.290247795999999,0.000000000000000,nan,150.9309998,25
